,0 days 00:30:00,0 days 01:00:00,0 days 01:30:00,0 days 02:00:00,0 days 02:30:00,0 days 03:00:00,0 days 03:30:00,0 days 04:00:00,0 days 04:30:00,0 days 05:00:00,0 days 05:30:00,0 days 06:00:00,0 days 06:30:00,0 days 07:00:00,0 days 07:30:00,0 days 08:00:00,0 days 08:30:00,0 days 09:00:00,0 days 09:30:00,0 days 10:00:00,0 days 10:30:00,0 days 11:00:00,0 days 11:30:00,0 days 12:00:00,0 days 12:30:00,0 days 13:00:00,0 days 13:30:00,0 days 14:00:00,0 days 14:30:00,0 days 15:00:00,0 days 15:30:00,0 days 16:00:00,0 days 16:30:00,0 days 17:00:00,0 days 17:30:00,0 days 18:00:00,0 days 18:30:00,0 days 19:00:00,0 days 19:30:00,0 days 20:00:00,0 days 20:30:00,0 days 21:00:00,0 days 21:30:00,0 days 22:00:00,0 days 22:30:00,0 days 23:00:00,0 days 23:30:00,1 days 00:00:00,ahead_time
13,0.2032253622997211,0.22233511388004523,0.3426434089885387,0.4366408607301128,0.5582079499948587,0.5973039959125759,0.6300941320037141,0.6748640230632452,0.7117237531260985,0.7686094111430822,0.8197165880006877,0.864947132962299,0.8803327584245794,1.0,0.9177001438250253,0.8830039977194003,0.8688919398432795,0.8534503066724961,0.8536064032733154,0.8308988522176678,0.8018917702524708,0.7979344160920986,0.8007071880099219,0.8191416869261702,0.8198946608988879,0.8116103218993116,0.8142882806245125,0.813732366907305,0.8159650212309819,0.8059017329750028,0.8007932971246332,0.7972490654754841,0.8083818762153485,0.8116799337186881,0.8060483598484922,0.7976615592297014,0.7997787033554863,0.802882266054951,0.8045498360981331,0.7987476733615081,0.7983724965824327,0.7888949436309289,0.7890312267351972,0.7803829588327439,0.7565003851984647,0.7552354281650633,0.7400843424985035,0.7294012576724846,0 days 07:00:00
14,0.1984974853092468,0.21872944002166322,0.3389066784161966,0.43453587125114385,0.49692598385391135,0.5773083025743448,0.5956909389486754,0.6399395688089308,0.697107345588254,0.7514730381567666,0.8219539661556299,0.8618843989177096,0.8809655112562929,0.9177001438250253,1.0,0.9187797627964971,0.9211497255274681,0.8874338493898732,0.8817129654872479,0.8700141085305766,0.8488302731847858,0.8308615074576737,0.8374582752309396,0.8560293308256716,0.8449188129622737,0.8364493476554953,0.8390174170586289,0.838206840543038,0.8341010564718868,0.8161294232613733,0.8104054740250729,0.8084651056390327,0.8206469990461603,0.8235324267181244,0.8203416679358719,0.8051509336369337,0.8035397725072622,0.8076339308984596,0.8068042668319055,0.809901753703347,0.8123328109641517,0.807910014014387,0.8074093819872447,0.7940260092441462,0.7586938342903261,0.7696301368655004,0.7474297245144476,0.7280459547354333,0 days 07:30:00
15,0.18694727630930097,0.21079706938201442,0.3264805539368906,0.40967732157366527,0.4879704890527681,0.5407215847125776,0.5929291993270843,0.6243909773803135,0.6793123374311854,0.7503701260345319,0.7927791259782674,0.8283142809884572,0.8409938365562256,0.8830039977194004,0.9187797627964971,1.0,0.934822799166977,0.9079748055395078,0.9043740267640396,0.8820220274292677,0.8649584829944815,0.8447978511103934,0.8506662570039907,0.8580060492674678,0.8418205727779421,0.8341158241580847,0.8382325012110875,0.8352548599499614,0.8308031213533658,0.8152429396863698,0.8122371976485645,0.8060577872767167,0.8220114382714302,0.818942155213736,0.814328452856166,0.8108829260220008,0.8081537142073972,0.8040358955144312,0.8129997252884142,0.807851913831352,0.8139490334679316,0.8034913512659199,0.8047759154077526,0.8038713729466205,0.7777342492718304,0.796364520353769,0.780176970162911,0.7560682637579851,0 days 08:00:00
16,0.2003664096541249,0.2136196338977051,0.3324048695041009,0.4280376038819652,0.4543830430233977,0.5264495590668999,0.5583633224897417,0.6146198402736721,0.6692967363275579,0.7326905731370444,0.7923968246777232,0.8362162501903746,0.8349921209411761,0.8688919398432795,0.9211497255274681,0.9348227991669769,1.0,0.9311484573060564,0.9162174390007802,0.9001009302265498,0.8887050958334728,0.8764569752382233,0.879920902512073,0.8933201481593334,0.8754596282410567,0.8651993826863307,0.8699345645562918,0.86593229035307,0.8618179890748994,0.8518612655211385,0.8405326900648642,0.829749586436887,0.839635327019647,0.8346403456677907,0.826678076238998,0.8165689791146182,0.8139939494460428,0.8244114581287654,0.8211569371606096,0.8288793159494593,0.8235928464461383,0.821372342012259,0.8269454428212466,0.8188749351247214,0.7883657522167274,0.7922933109086199,0.7804032973858622,0.7607980148689405,0 days 08:30:00
17,0.19279782593998618,0.21121416087182973,0.32310918152623713,0.4259845988337874,0.48232493633778034,0.5418714302931157,0.5597203941571757,0.6100283360536387,0.6585045675011706,0.716096035229601,0.7701081575754868,0.8142984635985726,0.8231681404510663,0.8534503066724962,0.8874338493898732,0.9079748055395078,0.9311484573060566,1.0,0.9539598978642975,0.9440505147680942,0.9186660097644551,0.9032837164608833,0.8991435463494993,0.9080969514350093,0.8903844640023556,0.8808370320061035,0.8857754758234071,0.8699008375845023,0.865670174460897,0.857927892536091,0.8562910448471761,0.8514809231081248,0.8534533361121374,0.8476584722693015,0.841535310346738,0.8314474295266955,0.8346180408103432,0.8395809715676065,0.8390985301517363,0.8465686278342606,0.8441504385796685,0.8358456370188906,0.8261698479538793,0.8248512939581247,0.8142302134882649,0.8300148973761317,0.8064474491040651,0.7879809032787308,0 days 09:00:00
18,0.18073065547111758,0.20983659920504671,0.31937170946354865,0.42175769352709325,0.4692519995290355,0.5520290907208099,0.5832471708567147,0.6236822105781951,0.6727246622598406,0.739252946976811,0.7774613687190981,0.817916320138052,0.8271389668526878,0.8536064032733154,0.8817129654872479,0.9043740267640396,0.9162174390007801,0.9539598978642975,1.0,0.9604213660503179,0.9267553726464034,0.906707885824634,0.90758309448579,0.9168712545800535,0.898265204995256,0.8885064175122984,0.8930512405933793,0.8781652111638606,0.8741417478903944,0.8624441327906789,0.8577765570278125,0.8537961526906359,0.8605393073564125,0.854660099932615,0.8479063295419632,0.8385520830057823,0.8347169820410586,0.8436212877817474,0.8513066311883078,0.847482741660046,0.8500037785824855,0.8384489985163694,0.8313927359545632,0.8295623615931682,0.8161404415119088,0.8286797576649337,0.802494910254242,0.7849208918213438,0 days 09:30:00
19,0.1887450563069391,0.17899708714055104,0.3033402361417803,0.41700652089062706,0.453689170073973,0.5208060819026032,0.5550178917932126,0.5928533235086736,0.6335761701987096,0.7096714831172103,0.7518393721534237,0.7840391936910321,0.8071959954183452,0.8308988522176678,0.8700141085305766,0.8820220274292677,0.9001009302265499,0.9440505147680942,0.9604213660503179,1.0,0.964469077967871,0.9435730553175696,0.9263826305210924,0.93293823963808,0.9191971858348593,0.9063344222070537,0.9090772235284446,0.8945618667040681,0.8905163919173318,0.8750871376419986,0.8728018191988797,0.8675263206043973,0.8706812676114016,0.8687427902395921,0.8613725928288761,0.856633224948819,0.8548090810002003,0.8604564437290471,0.8691209575939299,0.8694161346469175,0.8701054026492141,0.861672141930504,0.8566145201064793,0.8528227046392992,0.8462358410000699,0.8586712878721648,0.8317979364183217,0.804318210935545,0 days 10:00:00
20,0.2032042799562274,0.19119945788516005,0.31074853054885754,0.4208142406471007,0.45621267507648045,0.5225870718086948,0.5554888176156851,0.5879460938240706,0.6286917811747935,0.702993782165026,0.7386268757907085,0.7699597861132728,0.7780527771827899,0.8018917702524707,0.8488302731847858,0.8649584829944815,0.8887050958334729,0.9186660097644552,0.9267553726464035,0.964469077967871,1.0,0.9700432676306442,0.9528182756441465,0.9529368844357053,0.938158655988265,0.925165529034334,0.9281808803250017,0.9133031073752699,0.9114047568645947,0.8937361309722324,0.8878311063318313,0.8788153790857582,0.8865870814028918,0.8773021896592678,0.8732599085833543,0.8702463062245354,0.8685683488070699,0.8703289564152983,0.8759584944007203,0.8778777437353467,0.8789802789662866,0.8687849862890193,0.8623251827232306,0.8597045627818145,0.8522812041428035,0.8614581092037299,0.8363786661960498,0.8025319120838157,0 days 10:30:00
21,0.20016846207802308,0.1885105760361336,0.30727558542840777,0.41788563162062264,0.465119179606564,0.5293398170081272,0.5589257527890796,0.5908267225376193,0.6224267511191116,0.6956117152755247,0.7335999477205145,0.7589361312136816,0.7633868889935912,0.7979344160920986,0.8308615074576737,0.8447978511103934,0.8764569752382233,0.9032837164608835,0.9067078858246339,0.9435730553175697,0.9700432676306441,0.9999999999999998,0.9814120409454647,0.9656925843326601,0.9503320277056234,0.9393037685080305,0.940504905584259,0.925964473430318,0.9210799257172447,0.907763925503886,0.9022131782461216,0.8833814636980402,0.892718613830675,0.8802828481712514,0.8783244268282026,0.8747805654449781,0.8725306625354687,0.8796448020817934,0.8839647837448478,0.8894812250393996,0.8886756636092933,0.8798636856958468,0.8724742562903494,0.8639460130543642,0.8510584706120445,0.8584772217103769,0.8359049866097676,0.8034585608725535,0 days 11:00:00
22,0.20182799744906,0.1897905469405583,0.3094873200867867,0.4190752221702353,0.46019480606847646,0.5409923554147179,0.5663178391603846,0.5933684849149756,0.6286558480058925,0.7019002387405264,0.7425421081266338,0.769719203708808,0.7728356726772445,0.8007071880099219,0.8374582752309397,0.8506662570039907,0.8799209025120731,0.8991435463494993,0.90758309448579,0.9263826305210924,0.9528182756441466,0.9814120409454647,1.0,0.9724649226979238,0.9571817757678659,0.9476637773418641,0.9469025037474164,0.9352094610953064,0.9289280700973667,0.9133169104010533,0.9131263649704018,0.8947750145521864,0.9025910496339781,0.891297788448751,0.8881864404388549,0.8784132872767426,0.8765916901114192,0.8827301670747202,0.8869937027366835,0.8918373320512417,0.8912385052198076,0.8824331264101841,0.877493886747084,0.8615056010765773,0.8429821018880863,0.8506584507647037,0.8268704313841242,0.7964042209743574,0 days 11:30:00
23,0.21455474857383222,0.20179604102529924,0.31876318012415766,0.43086426918152027,0.4709170555676612,0.5521113339074984,0.5751870670021643,0.604905782511711,0.6357946531403472,0.7052568756515184,0.7491936562386405,0.7828021093983883,0.790178177195203,0.8191416869261701,0.8560293308256715,0.8580060492674679,0.8933201481593334,0.9080969514350093,0.9168712545800535,0.93293823963808,0.9529368844357052,0.96569258433266,0.9724649226979237,1.0,0.9824998936961632,0.9694442017227339,0.9714878132902878,0.9531189355925892,0.9466068313545943,0.9267406969144925,0.9134213687308684,0.9060125951441159,0.9074258347048918,0.9031888455125769,0.8905916782383728,0.8814700465973259,0.8786652828973244,0.8836061534614882,0.8908443446390296,0.8936068870817674,0.893286933378249,0.8828088250558234,0.8790059441742226,0.8685960552783126,0.8476209572061523,0.8534171297203557,0.8291360298422734,0.7985131607020307,0 days 12:00:00
