,0 days 00:30:00,0 days 01:00:00,0 days 01:30:00,0 days 02:00:00,0 days 02:30:00,0 days 03:00:00,0 days 03:30:00,0 days 04:00:00,0 days 04:30:00,0 days 05:00:00,0 days 05:30:00,0 days 06:00:00,0 days 06:30:00,0 days 07:00:00,0 days 07:30:00,0 days 08:00:00,0 days 08:30:00,0 days 09:00:00,0 days 09:30:00,0 days 10:00:00,0 days 10:30:00,0 days 11:00:00,0 days 11:30:00,0 days 12:00:00,0 days 12:30:00,0 days 13:00:00,0 days 13:30:00,0 days 14:00:00,0 days 14:30:00,0 days 15:00:00,0 days 15:30:00,0 days 16:00:00,0 days 16:30:00,0 days 17:00:00,0 days 17:30:00,0 days 18:00:00,0 days 18:30:00,0 days 19:00:00,0 days 19:30:00,0 days 20:00:00,0 days 20:30:00,0 days 21:00:00,0 days 21:30:00,0 days 22:00:00,0 days 22:30:00,0 days 23:00:00,0 days 23:30:00,1 days 00:00:00,ahead_time
21,66508.4835441588,75968.83931294839,164210.6742218108,260546.88667054177,349035.29129269015,462298.04050654237,524949.9268086029,576212.133228602,599870.290609534,710353.3812799843,786617.29308892,855896.1016475594,904971.3928219348,985354.9363505855,1027664.6345957477,1080468.1762219698,1103609.408714293,1178544.7743217861,1167476.8556305945,1201957.1109681213,1248110.5892659125,1298830.5771570078,1276947.2912297964,1255489.0467073931,1260602.0974137671,1253998.3741066847,1253780.458609303,1268239.2292193277,1273645.1384669372,1256660.7196777314,1262636.1527287296,1233641.859377736,1227604.0835813654,1219758.7998404796,1215493.8547816572,1194734.8534280688,1183809.579870718,1170429.953076141,1150016.382750416,1148528.0336356864,1129729.8221466485,1124330.305735368,1112686.0748011055,1102112.6954718651,1061459.4348721085,1061370.1106094425,1018830.956282938,1002439.2757055499,0 days 11:00:00
22,67178.74544706187,76620.22673776202,165685.7945249451,261751.70425843645,345952.0355864771,473312.2043605072,532835.4194470011,579716.7252569547,606947.5300364931,718045.6233349198,797616.9410248399,869595.3844834594,917796.5040571481,990531.5464035273,1037659.903212853,1089902.0524140105,1109934.9122197926,1175222.2945031,1170675.0685758407,1182150.931849306,1228120.9092052106,1276947.2912297964,1303438.8881154237,1266534.6088699491,1271938.6538822916,1267401.6681431762,1264546.4342356918,1283171.8835157217,1286774.0567801697,1266588.9769558718,1280174.0550177128,1251767.7216077948,1243379.8978448063,1237210.604552668,1231320.2735274225,1201822.661385351,1191427.4077418006,1176617.0583157893,1156002.2653113694,1153611.421641238,1134996.0040287918,1129612.2967686797,1121071.2522514097,1100947.4518144242,1053249.9368324107,1053567.5420843624,1009605.6282751369,995399.0674335663,0 days 11:30:00
23,71357.73419154454,81401.78714110822,170515.16428976893,268899.78624283726,353729.30441013613,482653.7443810864,540747.3489777502,590515.8142308709,613348.7752273506,720902.3159074148,804118.0611876216,883668.418410788,937641.2667319799,1012525.6992664661,1059822.0354784867,1098426.638368264,1125935.336773987,1185975.3171171527,1181709.6210587064,1189564.1365117675,1227291.217828657,1255489.0467073931,1266534.6088699491,1301354.3232049278,1304537.894090114,1295493.5455658752,1296341.1764261753,1306698.7736034181,1310214.1539948357,1284176.986843117,1279563.2214645583,1266474.8730993972,1249040.1569384565,1252713.6591511471,1233667.0540093214,1205040.085410792,1193290.4005303113,1176842.5052635556,1160091.9640898176,1154975.705875984,1136694.6472309553,1129189.2028622734,1122104.6731095125,1109120.62264433,1058198.6825116752,1056138.7081338346,1011562.0578531643,997236.572382231,0 days 12:00:00
24,76027.42536415771,85951.58177512434,174623.48201658443,274102.9671113673,360485.89396402024,482224.1941258531,542878.3611655426,592212.0891967043,613820.9613135145,732603.4700150444,816553.066395465,896713.8310447922,950368.3702137384,1034031.3664111292,1067303.4356361488,1099585.158923067,1125825.4742038855,1186450.5281891902,1181233.130575708,1195837.8125239857,1232788.0250820613,1260602.0974137671,1271938.6538822916,1304537.894090114,1354730.2072230412,1339214.436451665,1331086.3068869067,1350760.6768123992,1350226.4389604246,1326610.9821611762,1323063.557115505,1306785.552762607,1290181.483115995,1294917.8611252415,1275739.3446465663,1236936.1938477878,1232194.8242219724,1206370.7767555597,1189515.9108838518,1182420.1169139806,1159774.3068033052,1152942.6300622723,1145375.0258444266,1132028.9006024871,1080871.1925858464,1069919.6836771513,1026641.3224393649,1011595.5593480711,0 days 12:30:00
25,76339.73242371477,86361.16167274055,174835.3984917016,273193.42414485925,360270.15199575014,483914.1752375162,542684.2231251956,594521.9679786992,615687.3066459112,732638.8801352703,817276.5071534623,897064.9107135071,950436.1678560583,1030176.0890473087,1063410.2037891222,1096538.6502833292,1119797.253478908,1181288.223913583,1175925.6409966978,1186698.2980826877,1223544.6130752997,1253998.3741066847,1267401.6681431762,1295493.5455658752,1339214.436451665,1372237.593751597,1336438.9636348966,1356193.9729546192,1358753.4801457631,1336848.340116375,1334722.6988983396,1318337.7640061935,1301678.2123837185,1303914.7323167953,1285074.4599769507,1246187.924320432,1238753.8370863204,1215186.1922818087,1185456.823988169,1177691.5192301825,1154204.3463164086,1145159.760006597,1136310.7741391328,1132021.116227942,1078745.7317082887,1068104.7858611988,1019618.5159643261,1012048.6266138497,0 days 13:00:00
26,76389.80709889314,87326.76124794509,175507.2253149976,273687.53163846466,362199.07062443974,488901.4080362577,548132.12277692,599015.6086520135,617180.6310959244,734997.1569843823,825486.8508781394,907108.1767837629,960971.8954292026,1032075.8383919487,1065127.691280741,1100351.9122913193,1124292.4821444904,1186187.8860540716,1180226.0392842446,1188562.8305467134,1225751.708734021,1253780.458609303,1264546.4342356918,1296341.1764261753,1331086.3068869067,1336438.9636348966,1368259.1427051749,1363076.9326921217,1367424.1333109029,1344011.8803444295,1342688.0682249197,1325932.5142980488,1309723.9005427563,1313174.6244486654,1293796.7327100993,1253014.6472317465,1244710.5369894532,1224403.3393588157,1193018.1052445977,1185411.8754981891,1151090.511080995,1138329.1183554472,1132449.138745019,1117622.0706640766,1063720.96161467,1060205.6791961049,1016395.7311854238,1003606.2698093414,0 days 13:30:00
27,76270.37523874847,88013.1528470616,176752.34512932788,276337.32997204753,363308.406578078,492301.1487153132,554540.8514738104,600658.5209424844,620881.6859070484,737839.6869626358,827030.778659546,905533.1431848881,964717.8587432164,1059647.5642604316,1093272.2551204592,1126503.4980287724,1149802.0572160962,1196867.3183845438,1192371.176732951,1201650.5115621013,1239171.0287625135,1268239.2292193277,1283171.8835157217,1306698.7736034181,1350760.6768123992,1356193.9729546192,1363076.9326921217,1444312.6409629192,1438339.0020909007,1412176.7150238636,1408631.1201689574,1399299.7087158924,1370032.722220945,1373896.4914386084,1357026.0638017608,1315078.9348450552,1311450.4869905796,1280031.5379525516,1247792.556590316,1238816.9194096024,1200605.2721135267,1189629.2112180023,1180583.7873850677,1156860.7363040692,1091197.0434027156,1070900.8507321973,1038049.6694781549,1023459.0705360312,0 days 14:00:00
28,76148.77626657863,88288.90914136397,176905.32265390048,276575.66876492224,362159.90838096756,490113.19649858604,550855.6911812992,599084.1539705207,619102.2004290775,737394.2143148395,828075.239793267,909947.708779869,966916.3004339042,1072742.9323310193,1098348.253987466,1131243.0383046896,1155311.1596875035,1202466.485255346,1198288.4399390637,1207685.8537179825,1248452.0695627537,1273645.1384669372,1286774.0567801697,1310214.1539948357,1350226.4389604246,1358753.4801457631,1367424.1333109029,1438339.0020909007,1472142.14379115,1445275.6821057803,1441079.3089164793,1419672.8316332214,1387843.0081437104,1389881.807456549,1380554.614560327,1340718.66098112,1328707.9070764505,1297242.9968304413,1263326.2232793714,1247454.521490249,1203904.3777179262,1191530.376076572,1184353.1570546008,1161742.5618874792,1096147.5267252328,1075241.990464341,1041388.8918508394,1025273.2444978588,0 days 14:30:00
29,78087.46885368317,90063.69891105806,163173.6183050233,264822.8964592732,359250.6135963332,486843.03170369164,539608.9997852658,594132.1046797053,615328.0119517101,722650.9303995545,814274.4165508694,896474.8970350883,948368.0663324343,1060718.6506121822,1075906.2329915103,1111319.261776463,1143263.3460704118,1193068.3065822134,1183598.68768081,1188111.9308532316,1225642.7300133042,1256660.7196777314,1266588.9769558718,1284176.986843117,1326610.9821611762,1336848.340116375,1344011.8803444295,1412176.7150238636,1445275.6821057803,1475494.980523622,1461478.193858946,1438231.8599427,1412792.8149037675,1410297.0218193345,1404802.56344593,1364884.408854569,1344617.4762975008,1321667.1985833405,1282207.5011791403,1270739.9163078184,1226163.3883672024,1214757.9194166027,1194831.5772570616,1172149.6883577998,1106658.4824132093,1075734.6664607194,1050973.551416126,1034910.8499416608,0 days 15:00:00
30,77735.1976764236,89357.30201763057,163633.55720442373,262679.057343325,359789.0817229546,479284.55627568276,533692.7305006961,590387.2551624066,612064.1371823029,721884.2004136606,815660.8122260547,910715.3228657533,963268.0102433685,1065522.1403056146,1080044.5940373077,1119331.1854495984,1140396.69753264,1203815.2952837083,1190067.5389786765,1197969.1460690715,1230860.5957496252,1262636.1527287296,1280174.0550177128,1279563.2214645583,1323063.557115505,1334722.6988983396,1342688.0682249197,1408631.1201689574,1441079.3089164793,1461478.193858946,1507945.3535857322,1473341.2224959494,1443096.9395941733,1437421.1890614717,1436899.6606677833,1397159.707361955,1376114.0497308099,1354410.421313341,1310731.9811128662,1299058.6399324075,1253649.523358265,1236015.7737487394,1219296.982218643,1196715.1258804917,1131527.985918486,1099363.8868458648,1063935.8477376385,1054720.160890918,0 days 15:30:00
31,77887.29647402467,89168.22271757902,161611.18533214895,261929.05093026103,356405.36431844824,478875.0626728241,532085.1165619398,588048.2392854808,610849.8959471805,717631.6420415835,811334.1829143121,894883.6301900529,960177.4380218561,1058541.353704779,1075158.1785660111,1108443.7738356648,1123363.0845856534,1194497.2067234842,1182016.0979272546,1188185.9468128853,1215760.1982027204,1233641.859377736,1251767.7216077948,1266474.8730993972,1306785.552762607,1318337.7640061935,1325932.5142980488,1399299.7087158924,1419672.8316332214,1438231.8599427,1473341.2224959494,1501513.1017956692,1446522.738200439,1449251.6851045133,1440567.7464579577,1398376.55614681,1382676.7312715435,1341441.8646921783,1302808.5574845201,1285110.0140192737,1248113.070697195,1224238.1141127066,1198004.301541822,1178619.5195198888,1115609.2159299192,1093723.3043077453,1057185.3939021542,1046251.388056689,0 days 16:00:00
32,77877.35393736222,88981.22946840673,161730.4837383877,260115.69812513603,354427.0453606124,471424.0847617988,533451.5322207635,589775.846059749,613169.6469563717,720613.5657825507,809847.9891592478,908052.1206854627,964520.7923555671,1056898.538778191,1074658.2762245699,1113084.845841254,1119352.1184035873,1178943.291645831,1173121.0548046047,1174258.9292174461,1207743.1716600435,1227604.0835813654,1243379.8978448063,1249040.1569384565,1290181.483115995,1301678.2123837185,1309723.9005427563,1370032.722220945,1387843.0081437104,1412792.8149037675,1443096.9395941733,1446522.738200439,1455911.4586867457,1450302.933423754,1436064.1877496873,1395380.5181176069,1367582.9674240372,1340299.47498759,1301305.6746607684,1285338.800473644,1254527.1665750907,1224191.8011864494,1204814.5543076675,1173345.5212158419,1107258.1472299078,1087378.7843032668,1063213.0928603394,1046783.5807517527,0 days 16:30:00
33,77861.26697122566,89948.00262820654,162685.68491462356,266948.16720764595,355381.84148217377,473088.93406626297,534249.5851890758,589951.9657115788,612490.206087989,721701.0630755202,819427.6516539425,918387.9919260636,985414.3534239072,1069324.5179890895,1086682.5470806377,1117407.6033975708,1121200.7579200768,1179891.379627871,1174014.692097886,1180602.965088685,1204232.6309315066,1219758.7998404796,1237210.604552668,1252713.6591511471,1294917.8611252415,1303914.7323167953,1313174.6244486654,1373896.4914386084,1389881.807456549,1410297.0218193345,1437421.1890614717,1449251.6851045133,1450302.933423754,1478260.375200547,1453664.9317679198,1413305.563547619,1389025.9812608538,1357926.3424555326,1310083.202733056,1291061.460711176,1259158.2740834139,1230123.4242063353,1212122.2453940215,1175745.176235181,1112901.8202384831,1087581.3913349693,1066137.0056120495,1050444.7277136412,0 days 17:00:00
34,77566.99631371994,89771.43147786213,162646.33868094822,267747.232601603,352576.2721373728,477316.174378077,535719.027400689,591071.812487431,613988.4373768589,714761.642572632,810848.2849729538,910409.1996361272,969245.9790898118,1060551.8363272634,1081092.4781513885,1109696.1800533088,1109089.2991632556,1169875.244395899,1163252.6923663344,1169094.9701304277,1197156.1099444635,1215493.8547816572,1231320.2735274225,1233667.0540093214,1275739.3446465663,1285074.4599769507,1293796.7327100993,1357026.0638017608,1380554.614560327,1404802.56344593,1436899.6606677833,1440567.7464579577,1436064.1877496873,1453664.9317679198,1474494.3366820554,1427477.5505159267,1403317.7794810378,1368509.376135733,1317607.4643324206,1290927.1097151802,1259837.2873870018,1231038.9802472447,1211147.9186537964,1176144.3500490603,1114562.320090986,1091182.3783312822,1068988.050815306,1054604.006053934,0 days 17:30:00
35,77624.33942454788,86260.60146364832,159000.8006203562,263736.0633036685,347182.83333979046,460844.4950935482,522928.1988840879,584814.3924162551,608176.7108229512,696822.3550456564,791402.4828007595,891874.4130209878,948638.0716296496,1035771.7591869404,1047176.7133041109,1090529.0486065412,1081178.9288678973,1140713.5579641876,1135352.7913857964,1147435.436877638,1177400.0601653405,1194734.8534280688,1201822.661385351,1205040.085410792,1236936.1938477878,1246187.924320432,1253014.6472317465,1315078.9348450552,1340718.66098112,1364884.408854569,1397159.707361955,1398376.55614681,1395380.5181176069,1413305.563547619,1427477.5505159267,1436125.2249574799,1402698.2880403788,1361433.8484588608,1322886.9929593646,1296367.9238654769,1266827.3436667123,1240402.2789931966,1220893.7704231557,1187609.5261411117,1121710.803644119,1098765.9815615553,1075563.5392400716,1059200.6441852977,0 days 18:00:00
36,78861.13539140137,88158.08478485464,161570.77272891902,265865.13527252764,346285.687342253,458542.1953695379,515977.6304344113,578273.7798353282,598968.8533114147,689074.275876108,783496.511680492,881579.2270934253,945113.9096805726,1031677.5564805119,1038194.6766988632,1079696.7660619433,1070667.4936890393,1137518.1143492896,1122713.0842346093,1137447.1206505317,1167386.3456768927,1183809.579870718,1191427.4077418006,1193290.4005303113,1232194.8242219724,1238753.8370863204,1244710.5369894532,1311450.4869905796,1328707.9070764505,1344617.4762975008,1376114.0497308099,1382676.7312715435,1367582.9674240372,1389025.9812608538,1403317.7794810378,1402698.2880403788,1417260.881758133,1355675.0923140554,1315576.4616096378,1295155.7406213286,1267339.8821421687,1241884.722356799,1217575.4592835838,1191655.7157667757,1126015.964645716,1099631.4605180072,1070922.573503115,1056215.7936470816,0 days 18:30:00
37,79525.41304195883,88303.07877491492,161942.966890485,267915.6210452952,345987.48282023374,460094.9100672099,517403.29321317136,576671.5448450557,592674.7122542522,681190.6491580214,776895.938058135,870097.0691616696,927746.6627961011,1015694.1410686165,1023346.9771919575,1053465.2145009122,1063443.4346057284,1122199.510351701,1112792.0119859402,1122865.9547460019,1147178.4431845136,1170429.953076141,1176617.0583157893,1176842.5052635556,1206370.7767555597,1215186.1922818087,1224403.3393588157,1280031.5379525516,1297242.9968304413,1321667.1985833405,1354410.421313341,1341441.8646921783,1340299.47498759,1357926.3424555326,1368509.376135733,1361433.8484588608,1355675.0923140554,1363087.2931421318,1300665.7149990944,1286370.5947933258,1250011.782629485,1222806.0912598951,1203565.195976743,1176746.4902757802,1110094.132566082,1082145.1293765183,1050645.4580056139,1038525.6463403638,0 days 19:00:00
38,80341.80163823198,89111.4054176446,161902.70518105332,260718.22154128138,343873.59432034026,455630.969942314,524702.1143412763,581413.8753836034,591753.4398490775,682994.1114500684,768671.8972274318,854750.375447747,910212.2474981765,995164.8076612251,999556.8915337031,1041516.4594095807,1035684.5992273997,1096608.0384498914,1097952.2742037787,1108945.5496107966,1128917.0958506085,1150016.382750416,1156002.2653113694,1160091.9640898176,1189515.9108838518,1185456.823988169,1193018.1052445977,1247792.556590316,1263326.2232793714,1282207.5011791403,1310731.9811128662,1302808.5574845201,1301305.6746607684,1310083.202733056,1317607.4643324206,1322886.9929593646,1315576.4616096378,1300665.7149990944,1303123.6392157797,1270611.870719021,1240224.7761077287,1218357.3167550548,1196583.85086883,1165744.9124862012,1099061.2030741188,1071277.704355538,1038849.4025058048,1026471.8463514172,0 days 19:30:00
39,79336.48113945832,86357.0263399587,159388.7454835745,259412.80309487158,345935.3656946638,459767.6722545439,518640.89156953176,579025.5954764202,589097.0023236951,675838.0887729727,769696.4169335787,846604.0885523241,902336.6193230309,980589.9000904864,995880.9424556072,1027172.1784814133,1037596.2780226143,1098086.079198847,1084835.9283109745,1101015.5338497139,1122918.691727344,1148528.0336356864,1153611.421641238,1154975.705875984,1182420.1169139806,1177691.5192301825,1185411.8754981891,1238816.9194096024,1247454.521490249,1270739.9163078184,1299058.6399324075,1285110.0140192737,1285338.800473644,1291061.460711176,1290927.1097151802,1296367.9238654769,1295155.7406213286,1286370.5947933258,1270611.870719021,1283681.0343194143,1240253.356406171,1225292.2103064228,1209895.4676298657,1178482.0601998447,1113039.2906426117,1078948.3013548094,1047144.1497208909,1033145.1159342666,0 days 20:00:00
40,78892.19827007572,86098.38406872774,158711.87066584837,259099.38158710653,337043.51872283145,457966.9266112892,525381.500501008,580280.0772170732,590768.9347239669,677008.8269833238,756287.5090171646,838367.5119202071,891589.6813157697,964961.2385436927,983412.1484877488,1018908.5180309933,1015023.6472684161,1078004.4596928516,1071224.6186444578,1084836.0470958925,1106929.3300753299,1129729.8221466485,1134996.0040287918,1136694.6472309553,1159774.3068033052,1154204.3463164086,1151090.511080995,1200605.2721135267,1203904.3777179262,1226163.3883672024,1253649.523358265,1248113.070697195,1254527.1665750907,1259158.2740834139,1259837.2873870018,1266827.3436667123,1267339.8821421687,1250011.782629485,1240224.7761077287,1240253.356406171,1244257.0434416893,1220191.2765579913,1193595.9723299856,1162847.1668214118,1099369.0099202737,1072650.403544293,1041210.8875464745,1028806.4201476753,0 days 20:30:00
41,79565.23728460267,86541.36112933684,168011.1059971165,267796.70462710795,342774.74788655445,470635.8426894235,523152.75881790713,579578.2639903093,589137.9948763741,673985.5373839786,758078.0786296973,831230.8319648086,873886.6498625756,958452.7129613116,983131.8872475445,1011035.4996928589,1017538.5849991011,1072936.4618912821,1062144.3819956193,1079894.954258777,1099765.99803245,1124330.305735368,1129612.2967686797,1129189.2028622734,1152942.6300622723,1145159.760006597,1138329.1183554472,1189629.2112180023,1191530.376076572,1214757.9194166027,1236015.7737487394,1224238.1141127066,1224191.8011864494,1230123.4242063353,1231038.9802472447,1240402.2789931966,1241884.722356799,1222806.0912598951,1218357.3167550548,1225292.2103064228,1220191.2765579913,1257200.4927585449,1230556.3508763008,1197475.7453765639,1132056.8382080265,1104215.5711252985,1073284.4986956574,1053337.092076033,0 days 21:00:00
42,80186.01138881626,87379.55323298152,172009.1392089933,268906.3505733662,338839.4551667941,463904.96726559085,521905.8478938371,575759.1667663963,585696.9274647473,672658.9723206597,756111.0681353648,832166.2521823231,875341.5052565429,956725.2101018137,980582.3929612705,1010652.0876831873,1022419.627840174,1058421.793124746,1051125.664140493,1071436.4071573268,1089433.0805242613,1112686.0748011055,1121071.2522514097,1122104.6731095125,1145375.0258444266,1136310.7741391328,1132449.138745019,1180583.7873850677,1184353.1570546008,1194831.5772570616,1219296.982218643,1198004.301541822,1204814.5543076675,1212122.2453940215,1211147.9186537964,1220893.7704231557,1217575.4592835838,1203565.195976743,1196583.85086883,1209895.4676298657,1193595.9723299856,1230556.3508763008,1252239.9618095658,1215926.903543309,1154978.1663883752,1108591.5209514913,1081429.6599951254,1060716.5981806677,0 days 21:30:00
43,81445.9551949424,91624.79115185424,175877.85454914309,275319.1642264021,346650.3557923403,468451.12959646166,520715.1051155741,577272.0249603477,594913.758865297,677704.1387133439,744946.7227294515,817155.8433422345,861659.9892908605,946499.0287474876,964593.645538899,1009793.6573543266,1012719.7200404315,1057023.0586177774,1049099.8434867165,1066986.907944749,1086420.8450535461,1102112.6954718651,1100947.4518144242,1109120.62264433,1132028.9006024871,1132021.116227942,1117622.0706640766,1156860.7363040692,1161742.5618874792,1172149.6883577998,1196715.1258804917,1178619.5195198888,1173345.5212158419,1175745.176235181,1176144.3500490603,1187609.5261411117,1191655.7157667757,1176746.4902757802,1165744.9124862012,1178482.0601998447,1162847.1668214118,1197475.7453765639,1215926.903543309,1252928.5240628128,1184973.7233787987,1149516.0985529607,1097579.2458368246,1089213.1549336025,0 days 22:00:00
44,82226.8665407907,89801.49415355806,159412.1267521885,258623.96662814196,328606.17033519933,434560.2809744654,483605.51597393234,539767.5028843231,558220.3066513682,644879.0019004339,703630.9225249714,772310.9733510604,815910.8739268805,897069.6251003373,901116.2582858508,955172.7029291586,953243.9137110896,1020141.975406219,1009107.1520585563,1035133.4776913684,1053019.3980357721,1061459.4348721085,1053249.9368324107,1058198.6825116752,1080871.1925858464,1078745.7317082887,1063720.96161467,1091197.0434027156,1096147.5267252328,1106658.4824132093,1131527.985918486,1115609.2159299192,1107258.1472299078,1112901.8202384831,1114562.320090986,1121710.803644119,1126015.964645716,1110094.132566082,1099061.2030741188,1113039.2906426117,1099369.0099202737,1132056.8382080265,1154978.1663883752,1184973.7233787987,1197665.3962776575,1144176.739955564,1101088.8397781483,1093199.2734779653,0 days 22:30:00
45,79591.28803726817,88251.58577562738,170443.300301017,266609.29129350564,341654.0167783934,446109.3748865558,485792.9694185444,538565.4971879097,555652.9089668189,646572.7991236259,711857.4588914261,767438.3329506719,809366.7313504381,887755.6123308819,906129.7928766551,969519.7378869297,949634.216968917,1030844.9915409229,1015671.3214186669,1041180.3289334502,1055071.0293011626,1061370.1106094425,1053567.5420843624,1056138.7081338346,1069919.6836771513,1068104.7858611988,1060205.6791961049,1070900.8507321973,1075241.990464341,1075734.6664607194,1099363.8868458648,1093723.3043077453,1087378.7843032668,1087581.3913349693,1091182.3783312822,1098765.9815615553,1099631.4605180072,1082145.1293765183,1071277.704355538,1078948.3013548094,1072650.403544293,1104215.5711252985,1108591.5209514913,1149516.0985529607,1144176.739955564,1176856.8770116111,1127509.185856543,1117642.8790948072,0 days 23:00:00
46,80471.03356854661,90946.35932638844,172286.6170555549,260293.26822261093,347627.18177644815,442233.70175743656,471752.4138591061,528410.5932709728,542662.7105188776,631396.6181136154,699237.6755884923,750309.2853287117,788094.0831249477,857628.9398580894,867532.6909883311,936364.6669364924,922139.4463730021,987394.4678980376,969651.9726691087,994314.9995718724,1009851.7453415949,1018830.956282938,1009605.6282751369,1011562.0578531643,1026641.3224393649,1019618.5159643261,1016395.7311854238,1038049.6694781549,1041388.8918508394,1050973.551416126,1063935.8477376385,1057185.3939021542,1063213.0928603394,1066137.0056120495,1068988.050815306,1075563.5392400716,1070922.573503115,1050645.4580056139,1038849.4025058048,1047144.1497208909,1041210.8875464745,1073284.4986956574,1081429.6599951254,1097579.2458368246,1101088.8397781483,1127509.185856543,1143767.9635201914,1126795.325073769,0 days 23:30:00
47,88014.8553571931,118458.900507062,197947.18904395067,281686.52819337137,366043.35305126745,463856.4074088315,493035.27468060027,544407.5836137859,555971.283566297,634637.6231662217,706819.6695155328,765410.3954630198,798694.8890002143,865235.0308272168,865015.0276098907,928885.6963623551,920229.7102337981,987596.8248882137,970842.6850763859,984200.1561426431,991896.5050557709,1002439.2757055499,995399.0674335663,997236.572382231,1011595.5593480711,1012048.6266138497,1003606.2698093414,1023459.0705360312,1025273.2444978588,1034910.8499416608,1054720.160890918,1046251.388056689,1046783.5807517527,1050444.7277136412,1054604.006053934,1059200.6441852977,1056215.7936470816,1038525.6463403638,1026471.8463514172,1033145.1159342666,1028806.4201476753,1053337.092076033,1060716.5981806677,1089213.1549336025,1093199.2734779653,1117642.8790948072,1126795.325073769,1198496.247911612,1 days 00:00:00
