39.19
37.62
44.77
42.55
39.83
39.24
36.9
29
18.43
27.59
29.58
29
31.51
34.56
34.92
32.43
27.78
32.82
31.27
5.2
-157.5
6.41
-151.35
2.67
12.22
-146.22
-145.99
-13.32
-134.67
-152.71
16.7
36.7
30.98
-122.34
26.9
28.62
45.87
49.15
48.41
44.95
40.01
38.16
37.31
35.87
32.71
32.3
32.67
34.86
