328.22
355.23
349.19
336.21
339.99
300.71
253.71
234.32
244.86
269.46
216.04
213.81
248.86
254.08
320.55
336.33
333.93
332.57
366.75
327.38
312.48
263.39
184.57
176.83
224.76
83.23
63.08
243.29
286.32
321.9
335.41
425.68
498.01
439.87
464.99
464.83
575.05
574.02
1030.2
997.63
869.34
671.56
862.57
370.37
812.62
3629.27
1071.18
941.01
