121.51
120.56
121.93
119.96
114.09
106.49
114.24
143.37
141.97
137.22
172.68
166.8
257.71
210.8
205.72
114.21
172.51
244.66
195.5
137.51
261.29
271.06
117.43
151.12
232.93
266.15
270.21
223.11
112.51
123.7
137.72
145.71
217.6
260.46
290.45
320
273.67
148.81
164.42
190.16
244.84
297.5
131.38
132.65
283.02
253.75
273.75
265.85
